2219	Packaging	a	Product is good but received only two packs instead of three.
2220	Price	a	Good packing and saved the honey thanx flipcort
2221	Delivery	a	Worthable Product and properly delivered.Hairdrier also good.
2222	Product	a	nice product
2223	Product	a	good
2224	Product	a	OK Product..... Doesn t last long
2225	Price	a	Great product and nice taste. But bruh stay alert on the price of this product it changes very rapidly yesterday I ordered and got them for 298 and today I saw the price is 265 .
2226	Price	a	Value for money
2227	Packaging	a	Good & useful product but an air tight packaging should be made so that one can reseal it.
2228	Packaging	a	I received my box of nivea face cream and its seal was broken
2229	Price	a	Very good at this price.
2230	Price	a	good, fresh,great flavour,good price
2231	Product	a	no surprise this is best
2232	Price	a	Give justice to the price.
2233	Delivery	a	Delayed delivery. But, delivery man charged extra. Won't recommend.
2234	Delivery	a	curiour boy so lazy
2235	Price	a	i think this is a nice hair oil in this price rangee
2236	Product	a	Nice
2237	Price	a	Swag - 10/10 Cool - 8/10 Charm - 6/10
2238	Product	a	ok ok product do not expect much
2239	Product	a	I am using this true roots product since a week and I like it so far. The spray format product is easy to use. It must be sprayed over the head followed by a 2 minute massage, which is pretty easy. The product is non-sticky and no need to wash your hairs my hair texture is improving, hence I am going to use it for 2-3 months and see the results.The best part of this I am getting compliments on this my friends are really asking that what m I doing with my hairs as they look good n dark.
2240	Price	a	Value for money
2241	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
2242	Delivery	a	Delayed delivery. But, delivery man charged extra. Won't recommend.
2243	Delivery	a	product was good but I faced soo many days to get deliver it takes 12 days to deliver my house and exceeds the maximum limit also
2244	Delivery	a	Delivery boy took away extra money, first time worst experience.
2245	Delivery	a	It's good
2246	Price	a	Very nice perfume value for money
2247	Product	a	good
2248	Product	a	Good
2249	Delivery	a	The perfume has a mild and gentle smell, it doesn't give you a headache. The product was delivered very quickly. I just loved the product.
2250	Product	a	Good
2251	Price	a	Good value for money
2252	Packaging	a	Everything is fine and perfect. Except broken bottle head and they're not sealed.
2253	Price	a	Value for money!! I bought it for 300rs so each ;)
2254	Delivery	a	Oil was nice taste is great in food superb Delivered safely no issues in box, delivery partners, Place your order if you like it don't takes bla bla delivery issues , it will be delivered to you safely
2255	Product	a	Useless product it contains paraffin which is not mentioned in the ingredients on website.
2256	Price	a	Go for it.
2257	Delivery	a	delayed delivery .product is ok
2258	Delivery	a	product is good but 3 star is given only for too long delivery time. it should have been delivered with in 2-3 days.
2259	Delivery	a	delivery very fast
2260	Delivery	a	satisfied with product & delivery in time
2261	Product	a	well done
2262	Delivery	a	Good quality nd nice delivery
2263	Delivery	a	nice product it's smell is good ... thanks to Flipkart timely deliver.....
2264	Packaging	a	Got what was orderd, product is seal pack, well packaged and delivery on time. Mfg date is 8 months back but is not outdated and will be valid next 2 year's.
2265	Price	a	good price to buy product... it is worthy
2266	Price	a	awesome body spray at get price...
2267	Price	a	very nice in the price of 132
2268	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
2269	Price	a	Worth full money. Supab oil
2270	Product	a	Super
2271	Packaging	a	bottle found pressed
2272	Packaging	a	nice packing
2273	Packaging	a	Very disappointed the bottle was half filled
2274	Packaging	a	good but the deodorant quantity is not full...
2275	Delivery	a	nice product it's smell is good ... thanks to Flipkart timely deliver.....
2276	Product	a	It gave the best results in just one day. I applied it on my face and on stretch Mark's on the body, in the morning o felt my face even brighter than normal and coming to stretch marks I have to use it for some more days and see results.
2277	Product	a	supab
2278	Price	a	Nice purchase....super savings
2279	Delivery	a	The responsibility of the delivery boy was great. Appreciation...!!! Serum smells heaven but it's intensity is high. Hope it meets the Expectation.
2280	Delivery	a	good and best delivery
2281	Product	a	good
2282	Delivery	a	good with quick delivery
2283	Price	a	great product great deal with flip cart I got it for just 158 and mrp is 250 so much saving thanks flipcart just go for it
2284	Product	a	Very good
2285	Product	a	Ok
2286	Delivery	a	Good quality nd nice delivery
2287	Packaging	a	Received item and it's having leakage issue. Worst packing
2288	Price	a	very nice product
2289	Product	a	Genuine product... Go for it...
2290	Product	a	Never go for cheap products. Instead buy an expensive one
2291	Product	a	NYC..
2292	Delivery	a	good product.. excellent delivery
2293	Delivery	a	product is good but delivery very slow so i request to flipkar fast your delivery.
2294	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
2295	Delivery	a	good and best delivery
2296	Price	a	feel good
2297	Price	a	Nice for price valu.
2298	Price	a	Gud
2299	Price	a	Smell is gud n guf for styling hair in the u want... Afterall low price... Go for it guys
2300	Product	a	Received 500 ml bot tale but did not receive 250 mail free bottle
2301	Delivery	a	u will happy with this product .. pure and fast delivery..
2302	Price	a	Value for money
2303	Delivery	a	very good product... thanks to Flipkart for a very fast delivery...
2304	Price	a	best coconut oil
2305	Delivery	a	My all time Favorite. Thank You Amazon for the Discount and Safe shipping.
2306	Packaging	a	Product leakage
2307	Price	a	best deal best price
2308	Price	a	tan removes and it works.
2309	Packaging	a	Expiry date is not available
2310	Delivery	a	good and best delivery
2311	Price	a	Smooth and hair growth
2312	Product	a	nice
2313	Price	a	Awesome Product with very good scent and Long lasting Fragrance. This Combo is value for money. Just go for it.
2314	Product	a	till the day no results found its been like 16-17 days
2315	Price	a	nice product...
2316	Product	a	good
2317	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
2318	Product	a	I love the smell and its texture.
2319	Packaging	a	The amount is less than it is mentioned
2320	Product	a	Goof
2321	Delivery	a	Worthable Product and properly delivered.Hairdrier also good.
2322	Price	a	very nice oil
2323	Packaging	a	There was leakage of the oil And the oil was not that of livon hair gain May be it is a different hair oil filled in it
2324	Product	a	there is no change after using this for months
2325	Delivery	a	Good delivery at right time
2326	Price	a	good one
2327	Packaging	a	good packing.3 flavour super
2328	Product	a	tanx
2329	Price	a	goood
2330	Price	a	value for money
2331	Product	a	Best oil
2332	Packaging	a	Product is good but seems used Feeling bad,, non returnable product
2333	Delivery	a	Delivery boy took away extra money, first time worst experience.
2334	Packaging	a	Damaged very poor
2335	Price	a	worthy
2336	Packaging	a	Not get in proper package
2337	Product	a	nice
2338	Product	a	amazing product
2339	Product	a	Wow
2340	Price	a	Good serum in this price range smells awesome and requires very less amount gives a shiny and smooth texture to hairs.
2341	Price	a	Axe always come up with amazing ranges of deodorants. This one is super nice as it has amazing fragrance and the most amazing part is that it is really long lasting. Also it is super affordable at this price. It is worth buying.
2342	Delivery	a	Worthable Product and properly delivered.Hairdrier also good.
2343	Delivery	a	Very good and thnks to delivery in time..
2344	Packaging	a	Cap was opened.
2345	Delivery	a	delivery very fast
2346	Delivery	a	very good delivery.. thanks ekart..
2347	Price	a	Very nice
2348	Delivery	a	Bad
2349	Product	a	Bad
2350	Product	a	Good product..
2351	Product	a	nice product
2352	Product	a	Good deo nice smell longevity good
2353	Price	a	nic
2354	Packaging	a	The product was delivered in a damaged condition. Half of the Livon serum had leaked. The bottle was only half full. I want a replacement or a re-fund.
2355	Packaging	a	Facewash is not even 50ml
2356	Product	a	original product
2357	Packaging	a	good but bottle was damage at point
2358	Product	a	it is too good my father love it
2359	Price	a	excellent product &low price compare to market
2360	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
2361	Price	a	Really a great product been using it for 1 week . Best alternative to hair colors Value for money
2362	Product	a	perfect quality
2363	Delivery	a	good with quick delivery
2364	Price	a	Really nice product, Just loved it. Must buy for everyone. Such a good thing a very low price.I highly recommend this to be purchased. Truly beneficial and useful.
2365	Packaging	a	It's duplicate product. I want to return this item. Fully dissatisfied by amazon.
2366	Price	a	Good product.
2367	Price	a	price is vary high
2368	Price	a	price is high
2369	Packaging	a	Damaged product... Fully disappointed... Don't buy this product... Not returnable.. And nothing to use...
2370	Price	a	Giftable to anyone. Value for money.
2371	Product	a	Taste like khicri...
2372	Product	a	Good product thanku flipkart
2373	Price	a	Value for money
2374	Delivery	a	Good product and on time delivery
2375	Product	a	Ok
2376	Delivery	a	best taste n fastest delivery bcuz of flipkart......thank u flipkart
2377	Price	a	Products is value for money
2378	Product	a	Good product
2379	Price	a	I got it for RS 178.A nice deal from Flipkart. packaging of Flipkart is also very safe and as we all know parachute is a very good brand in coconut oil.Most of the bloggers are using either this or patanjali coconut oil usually.
2380	Delivery	a	Nice fragrance for both(product and delivery boy)
2381	Packaging	a	I like the packing of the product... it was new sealed one... my fav flavour in Fogg
2382	Product	a	good
2383	Delivery	a	delayed delivery .product is ok
2384	Delivery	a	The item arrived on time and the delivery guy was nice
2385	Delivery	a	Bought 1st time. worth my of money.
